,from_id,to_id,travel_time
4373,48061175,306,8.0
4374,48061175,345,14.0
4375,48061176,234,9.0
4376,48061176,276,13.0
4377,48061176,306,18.0
4378,48061176,345,21.0
4379,48061177,234,22.0
4380,48061177,276,17.0
4381,48061177,306,14.0
4382,48061177,345,24.0
4383,48061178,234,9.0
4384,48061178,276,15.0
4385,48061178,345,19.0
4386,48061179,234,10.0
4387,48061179,276,12.0
4388,48061179,345,26.0
4389,48061180,84,22.0
4390,48061180,109,14.0
4391,48061180,245,25.0
4392,48061180,330,3.0
4393,48061181,25,26.0
4394,48061181,84,24.0
4395,48061181,109,12.0
4396,48061181,245,24.0
4397,48061181,330,11.0
4398,48061181,344,26.0
4399,48061181,364,26.0
4400,48061182,25,26.0
4401,48061182,84,24.0
4402,48061182,109,21.0
4403,48061182,245,31.0
4404,48061182,330,17.0
4405,48061182,344,26.0
4406,48061182,364,26.0
4407,48061183,84,14.0
4408,48061183,330,6.0
4409,48061184,84,8.0
4410,48061184,330,10.0
4411,48061185,84,13.0
4412,48061185,109,18.0
4413,48061185,245,26.0
4414,48061185,330,9.0
4415,48061186,84,22.0
4416,48061187,84,5.0
4417,48061187,330,17.0
4418,48061188,84,13.0
4419,48061188,330,18.0
4420,48061189,84,15.0
4421,48061190,182,36.0
4422,48061190,224,45.0
4423,48061191,330,29.0
4424,48061192,330,24.0
4425,48061193,330,28.0
4426,48061201,217,18.0
4427,48061201,219,26.0
4428,48061201,270,26.0
4429,48061201,277,34.0
4430,48061202,217,21.0
4431,48061202,219,21.0
4432,48061202,270,21.0
4433,48061202,277,27.0
4434,48061203,131,29.0
4435,48061204,131,8.0
4436,48061205,131,16.0
4437,48061206,131,17.0
4438,48061207,131,22.0
4439,48061208,131,19.0
4440,48061209,131,17.0
4441,48061209,182,15.0
4442,48061209,224,18.0
4443,48061210,182,19.0
4444,48061210,224,9.0
4445,48061211,131,20.0
4446,48061211,182,17.0
4447,48061211,224,20.0
4448,48061212,131,11.0
4449,48061212,182,21.0
4450,48061212,224,22.0
4451,48061213,94,15.0
4452,48061213,182,7.0
4453,48061213,224,9.0
4454,48061214,94,18.0
4455,48061214,182,16.0
4456,48061214,224,3.0
4457,48061215,94,9.0
4458,48061215,182,11.0
4459,48061215,224,11.0
4460,48061216,94,9.0
4461,48061216,182,15.0
4462,48061216,222,44.0
4463,48061216,224,13.0
4464,48061217,182,18.0
4465,48061217,224,7.0
4466,48061218,182,17.0
4467,48061218,224,15.0
4468,48061220,217,18.0
4469,48061221,217,14.0
4470,48061222,217,15.0
4471,48061225,217,6.0
4472,48061225,219,20.0
4473,48061225,270,20.0
4474,48061225,277,30.0
4475,48061226,217,13.0
4476,48061226,219,23.0
4477,48061226,270,23.0
4478,48061226,277,35.0
4479,48061228,217,12.0
4480,48061228,219,12.0
4481,48061228,270,12.0
4482,48061228,277,26.0
4483,48061230,208,18.0
4484,48061230,246,25.0
4485,48061231,246,19.0
4486,48061231,314,32.0
4487,48061232,246,27.0
4488,48061232,314,39.0
4489,48061233,208,16.0
4490,48061233,309,35.0
4491,48061234,246,11.0
4492,48061235,244,34.0
4493,48061236,244,33.0
4494,48061240,106,35.0
4495,48061241,106,30.0
4496,48061242,106,16.0
4497,48061243,106,19.0
4498,48061244,45,35.0
4499,48061244,106,21.0
4500,48061244,117,36.0
4501,48061245,106,29.0
4502,48061246,45,26.0
4503,48061246,106,14.0
4504,48061246,117,30.0
4505,48061247,45,19.0
4506,48061247,117,23.0
4507,48061247,317,29.0
4508,48061248,45,30.0
4509,48061248,106,10.0
4510,48061248,117,34.0
4511,48061248,317,31.0
4512,48061249,45,6.0
4513,48061249,106,31.0
4514,48061249,117,18.0
4515,48061249,317,13.0
4516,48061250,45,12.0
4517,48061250,106,33.0
4518,48061250,117,24.0
4519,48061250,317,11.0
4520,48061252,45,19.0
4521,48061252,117,28.0
4522,48061252,314,10.0
4523,48061252,317,6.0
4524,48061253,45,16.0
4525,48061253,117,23.0
4526,48061253,314,9.0
4527,48061253,317,6.0
4528,48061256,314,15.0
4529,48061256,317,20.0
4530,48061257,45,18.0
4531,48061257,117,18.0
4532,48061257,314,17.0
4533,48061257,317,18.0
4534,48061258,314,21.0
4535,48061258,317,19.0
4536,48061259,45,32.0
4537,48061259,117,24.0
4538,48061259,317,28.0
4539,48061260,143,19.0
4540,48061261,143,11.0
4541,48061262,143,15.0
4542,48061263,143,12.0
4543,48061263,198,23.0
4544,48061264,314,25.0
4545,48061264,317,30.0
4546,48061265,314,29.0
4547,48061266,314,28.0
4548,48061267,143,17.0
4549,48061267,198,23.0
4550,48061268,246,37.0
4551,48061268,314,13.0
4552,48061268,317,24.0
4553,48061269,246,39.0
4554,48061269,314,14.0
4555,48061269,317,25.0
4556,48061271,246,33.0
4557,48061271,314,7.0
4558,48061271,317,14.0
4559,48061273,198,18.0
4560,48061274,198,16.0
4561,48061275,198,20.0
4562,48061276,198,25.0
4563,48061277,41,21.0
4564,48061277,315,21.0
4565,48061278,41,16.0
4566,48061278,315,16.0
4567,48061279,41,11.0
4568,48061279,315,11.0
4569,48061280,41,10.0
4570,48061280,315,10.0
4571,48061281,41,10.0
4572,48061281,196,25.0
4573,48061281,315,10.0
4574,48061282,41,13.0
4575,48061282,196,9.0
4576,48061282,315,13.0
4577,48061283,41,8.0
4578,48061283,196,15.0
4579,48061283,315,8.0
4580,48061284,41,12.0
4581,48061284,315,12.0
4582,48061284,349,27.0
4583,48061285,41,16.0
4584,48061285,315,16.0
4585,48061285,349,26.0
4586,48061286,7,24.0
4587,48061286,67,24.0
4588,48061286,195,45.0
4589,48061286,325,48.0
4590,48061286,337,40.0
4591,48061286,349,12.0
4592,48061287,41,23.0
4593,48061287,315,23.0
4594,48061287,349,21.0
4595,48061288,7,22.0
4596,48061288,67,22.0
4597,48061288,195,40.0
4598,48061288,325,43.0
4599,48061288,337,32.0
4600,48061288,349,14.0
4601,48061289,12,26.0
4602,48061289,41,23.0
4603,48061289,64,26.0
4604,48061289,196,25.0
4605,48061289,315,23.0
4606,48061289,337,25.0
4607,48061289,349,26.0
4608,48061290,12,27.0
4609,48061290,41,19.0
4610,48061290,64,27.0
4611,48061290,196,21.0
4612,48061290,315,19.0
4613,48061290,337,28.0
4614,48061290,349,30.0
4615,48061295,12,37.0
4616,48061295,41,24.0
4617,48061295,64,37.0
4618,48061295,79,15.0
4619,48061295,196,10.0
4620,48061295,315,24.0
4621,48061295,326,17.0
4622,48061296,41,20.0
4623,48061296,196,8.0
4624,48061296,315,20.0
4625,48061296,326,21.0
4626,48061297,58,24.0
4627,48061297,79,28.0
4628,48061297,192,17.0
4629,48061297,196,23.0
4630,48061297,326,9.0
4631,48061298,41,27.0
4632,48061298,196,19.0
4633,48061298,315,27.0
4634,48061298,326,11.0
4635,48061299,58,25.0
4636,48061299,79,29.0
4637,48061299,192,15.0
4638,48061299,196,28.0
4639,48061299,326,7.0
4640,48061300,30,19.0
4641,48061300,58,20.0
4642,48061300,192,8.0
4643,48061300,326,8.0
4644,48061301,198,40.0
4645,48061302,198,29.0
4646,48061303,41,24.0
4647,48061303,196,21.0
4648,48061303,315,24.0
4649,48061303,326,19.0
4650,48061304,41,16.0
4651,48061304,196,15.0
4652,48061304,315,16.0
4653,48061304,326,30.0
4654,48061305,30,33.0
4655,48061305,143,34.0
4656,48061305,198,10.0
4657,48061306,30,33.0
4658,48061306,143,36.0
4659,48061306,198,12.0
4660,48061307,9,16.0
4661,48061307,30,23.0
4662,48061307,143,12.0
4663,48061307,198,28.0
4664,48061308,9,7.0
4665,48061308,30,18.0
4666,48061308,143,18.0
4667,48061308,198,36.0
4668,48061309,9,33.0
4669,48061309,30,39.0
4670,48061309,143,18.0
4671,48061309,198,38.0
4672,48061310,143,9.0
4673,48061310,198,20.0
4674,48061311,9,19.0
4675,48061311,99,26.0
4676,48061311,143,19.0
4677,48061312,9,7.0
4678,48061312,30,23.0
4679,48061312,99,27.0
4680,48061312,143,30.0
4681,48061313,9,14.0
4682,48061313,30,28.0
4683,48061313,99,21.0
4684,48061313,143,30.0
4685,48061314,9,17.0
4686,48061314,30,24.0
4687,48061314,99,14.0
4688,48061314,143,35.0
4689,48061315,9,33.0
4690,48061315,99,16.0
4691,48061315,120,24.0
4692,48061316,9,26.0
4693,48061316,99,22.0
4694,48061316,120,26.0
4695,48061317,9,31.0
4696,48061317,99,22.0
4697,48061317,120,23.0
4698,48061318,9,35.0
4699,48061318,99,28.0
4700,48061318,120,23.0
4701,48061319,9,31.0
4702,48061319,99,27.0
4703,48061319,120,26.0
4704,48061320,9,41.0
4705,48061320,99,36.0
4706,48061320,120,17.0
4707,48061321,9,43.0
4708,48061321,30,41.0
4709,48061321,120,22.0
4710,48061321,192,32.0
4711,48061322,120,16.0
4712,48061323,9,41.0
4713,48061323,30,44.0
4714,48061323,120,22.0
4715,48061323,192,34.0
4716,48061324,120,7.0
4717,48061325,58,24.0
4718,48061325,269,26.0
4719,48061325,294,26.0
4720,48061325,327,0.0
4721,48061326,123,22.0
4722,48061326,269,19.0
4723,48061326,294,19.0
4724,48061326,327,23.0
4725,48061327,120,5.0
4726,48061328,120,3.0
4727,48061329,120,12.0
4728,48061330,120,16.0
4729,48061330,361,56.0
4730,48061331,120,22.0
4731,48061331,361,50.0
4732,48061332,9,27.0
4733,48061332,99,9.0
4734,48061333,9,27.0
4735,48061333,99,26.0
4736,48061333,143,27.0
4737,48061337,45,32.0
4738,48061337,117,19.0
4739,48061338,45,27.0
4740,48061338,117,14.0
4741,48061339,45,22.0
4742,48061339,117,9.0
4743,48061339,317,29.0
4744,48061340,45,30.0
4745,48061340,117,17.0
4746,48061341,45,38.0
4747,48061341,117,24.0
4748,48061342,45,41.0
4749,48061342,117,28.0
4750,48061343,45,41.0
4751,48061343,117,28.0
4752,48061346,232,25.0
4753,48061347,232,22.0
4754,48061348,232,21.0
4755,48061349,232,17.0
4756,48061350,232,12.0
4757,48061350,243,22.0
4758,48061350,262,27.0
4759,48061351,232,18.0
4760,48061353,232,7.0
4761,48061353,243,19.0
4762,48061353,262,23.0
4763,48061353,301,28.0
4764,48061353,356,23.0
4765,48061354,232,5.0
4766,48061354,243,14.0
4767,48061354,262,22.0
4768,48061355,232,12.0
4769,48061355,243,13.0
4770,48061355,262,21.0
4771,48061355,266,31.0
4772,48061355,356,17.0
4773,48061356,232,13.0
4774,48061356,243,10.0
4775,48061356,262,18.0
4776,48061356,266,28.0
4777,48061356,356,15.0
4778,48061357,232,14.0
4779,48061357,243,22.0
4780,48061357,262,29.0
4781,48061358,232,21.0
4782,48061358,243,28.0
4783,48061358,262,31.0
4784,48061359,232,32.0
4785,48061360,232,30.0
4786,48061360,243,34.0
4787,48061360,262,34.0
4788,48061362,51,25.0
4789,48061362,243,20.0
4790,48061362,262,13.0
4791,48061362,266,23.0
4792,48061363,51,23.0
4793,48061363,243,29.0
4794,48061363,262,27.0
4795,48061363,266,23.0
4796,48061364,51,19.0
4797,48061364,243,35.0
4798,48061364,262,32.0
4799,48061364,266,22.0
4800,48061365,51,13.0
4801,48061365,243,32.0
4802,48061365,262,28.0
4803,48061365,266,18.0
4804,48061367,51,14.0
4805,48061367,243,32.0
4806,48061367,262,27.0
4807,48061367,266,17.0
4808,48061368,232,27.0
4809,48061368,243,30.0
4810,48061368,262,28.0
4811,48061370,51,24.0
4812,48061370,132,26.0
4813,48061370,133,26.0
4814,48061370,170,29.0
4815,48061370,266,29.0
4816,48061370,351,26.0
4817,48061372,3,27.0
4818,48061372,51,28.0
4819,48061372,132,26.0
4820,48061372,133,26.0
4821,48061372,170,20.0
4822,48061372,243,24.0
4823,48061372,262,10.0
4824,48061372,266,16.0
4825,48061372,300,27.0
4826,48061372,351,26.0
4827,48061372,356,23.0
4828,48061373,3,24.0
4829,48061373,51,24.0
4830,48061373,132,24.0
4831,48061373,133,24.0
4832,48061373,170,18.0
4833,48061373,243,17.0
4834,48061373,262,9.0
4835,48061373,266,14.0
4836,48061373,300,25.0
4837,48061373,351,24.0
4838,48061373,356,16.0
4839,48061374,3,13.0
4840,48061374,132,29.0
4841,48061374,133,29.0
4842,48061374,170,23.0
4843,48061374,266,20.0
4844,48061374,300,11.0
4845,48061374,351,29.0
4846,48061374,356,27.0
4847,48061375,3,19.0
4848,48061375,202,37.0
4849,48061375,300,21.0
4850,48061375,301,22.0
4851,48061375,307,26.0
4852,48061375,356,20.0
4853,48061376,3,13.0
4854,48061376,132,28.0
4855,48061376,133,28.0
4856,48061376,170,22.0
4857,48061376,266,19.0
4858,48061376,300,8.0
4859,48061376,351,28.0
4860,48061376,356,28.0
4861,48061377,3,29.0
4862,48061377,115,29.0
4863,48061377,149,29.0
4864,48061377,202,32.0
4865,48061377,300,24.0
4866,48061378,3,25.0
4867,48061378,115,23.0
4868,48061378,149,28.0
4869,48061378,202,30.0
4870,48061378,300,22.0
4871,48061379,3,28.0
4872,48061379,202,31.0
4873,48061379,300,26.0
4874,48061379,301,28.0
4875,48061379,307,27.0
4876,48061379,356,33.0
4877,48061380,3,28.0
4878,48061380,115,25.0
4879,48061380,149,25.0
4880,48061380,202,22.0
4881,48061380,300,28.0
4882,48061385,128,20.0
4883,48061385,201,15.0
4884,48061390,186,11.0
4885,48061391,186,6.0
4886,48061392,186,7.0
4887,48061393,186,6.0
4888,48061397,186,22.0
4889,48061460,45,11.0
4890,48061460,117,6.0
4891,48061460,317,18.0
4892,48061461,45,5.0
4893,48061461,117,17.0
4894,48061461,314,21.0
4895,48061461,317,13.0
4896,48061462,45,6.0
4897,48061462,117,6.0
4898,48061462,317,20.0
4899,48061463,45,16.0
4900,48061463,117,20.0
4901,48061463,317,28.0
4902,48061465,9,16.0
4903,48061465,30,5.0
4904,48061465,143,33.0
4905,48061465,192,30.0
4906,48061465,198,43.0
4907,48061466,9,6.0
4908,48061466,30,11.0
4909,48061466,99,31.0
4910,48061466,143,28.0
4911,48061467,12,25.0
4912,48061467,41,22.0
4913,48061467,64,25.0
4914,48061467,79,7.0
4915,48061467,196,20.0
4916,48061467,315,22.0
4917,48061467,326,24.0
4918,48061472,12,23.0
4919,48061472,64,23.0
4920,48061472,337,19.0
4921,48061473,12,20.0
4922,48061473,64,20.0
4923,48061473,195,19.0
4924,48061473,325,26.0
4925,48061473,337,13.0
4926,48061473,349,40.0
4927,48061474,12,33.0
4928,48061474,64,33.0
4929,48061474,195,13.0
4930,48061474,325,13.0
4931,48061474,337,3.0
4932,48061474,349,45.0
4933,48061475,12,35.0
4934,48061475,64,35.0
4935,48061475,195,6.0
4936,48061475,325,16.0
4937,48061475,337,11.0
4938,48061475,349,47.0
4939,48061476,7,26.0
4940,48061476,67,26.0
4941,48061476,195,5.0
4942,48061476,325,14.0
4943,48061476,331,26.0
4944,48061476,337,13.0
4945,48061476,349,42.0
4946,48061477,7,26.0
4947,48061477,67,26.0
4948,48061477,195,11.0
4949,48061477,325,14.0
4950,48061477,331,25.0
4951,48061477,337,18.0
4952,48061477,349,42.0
4953,48061478,195,12.0
4954,48061478,322,19.0
4955,48061478,325,21.0
4956,48061478,337,22.0
4957,48061479,195,14.0
4958,48061479,322,25.0
4959,48061479,325,27.0
4960,48061479,337,18.0
4961,48061480,7,19.0
4962,48061480,67,19.0
4963,48061480,195,36.0
4964,48061480,325,40.0
4965,48061480,337,27.0
4966,48061480,349,20.0
4967,48061481,7,16.0
4968,48061481,67,16.0
4969,48061481,195,45.0
4970,48061481,325,45.0
4971,48061481,337,39.0
4972,48061481,349,13.0
4973,48061482,7,10.0
4974,48061482,67,10.0
4975,48061482,195,42.0
4976,48061482,325,40.0
4977,48061482,331,31.0
4978,48061482,349,8.0
4979,48061483,222,11.0
4980,48061484,94,13.0
4981,48061484,182,27.0
4982,48061484,222,55.0
4983,48061484,224,29.0
4984,48061485,94,10.0
4985,48061485,182,22.0
4986,48061485,222,54.0
4987,48061485,224,27.0
4988,48061486,94,8.0
4989,48061486,182,16.0
4990,48061486,222,47.0
4991,48061486,224,17.0
4992,48061487,140,19.0
4993,48061487,321,23.0
4994,48061487,360,21.0
4995,48061488,55,16.0
4996,48061488,96,25.0
4997,48061488,140,16.0
4998,48061488,321,35.0
4999,48061488,360,12.0
5000,48061489,55,21.0
5001,48061489,140,4.0
5002,48061489,360,19.0
5003,48061490,55,24.0
5004,48061490,140,8.0
5005,48061490,360,22.0
5006,48061491,55,27.0
5007,48061491,140,11.0
5008,48061491,360,22.0
5009,48061493,140,21.0
5010,48061494,140,19.0
5011,48061495,140,17.0
5012,48061496,59,10.0
5013,48061496,335,25.0
5014,48061496,350,15.0
5015,48061497,59,4.0
5016,48061497,335,23.0
5017,48061497,350,9.0
5018,48061501,126,12.0
5019,48061501,145,18.0
5020,48061502,126,13.0
5021,48061502,145,16.0
5022,48061503,42,15.0
5023,48061503,95,22.0
5024,48061503,145,20.0
5025,48061504,126,20.0
5026,48061504,145,22.0
5027,48061506,42,15.0
5028,48061506,214,33.0
5029,48061506,290,17.0
5030,48061508,42,9.0
5031,48061508,214,33.0
5032,48061508,290,18.0
5033,48061513,10,19.0
5034,48061513,157,16.0
5035,48061513,247,17.0
5036,48061513,254,16.0
5037,48061513,267,18.0
5038,48061516,267,25.0
5039,48061517,114,28.0
5040,48061522,63,17.0
5041,48061522,204,16.0
5042,48061522,206,15.0
5043,48061522,336,16.0
5044,48061522,365,26.0
5045,48061523,63,13.0
5046,48061523,204,11.0
5047,48061523,206,10.0
5048,48061523,336,20.0
5049,48061556,112,14.0
5050,48061556,139,41.0
5051,48061556,230,37.0
5052,48061556,239,38.0
5053,48061556,273,41.0
5054,48061557,112,20.0
5055,48061559,73,30.0
5056,48061559,139,13.0
5057,48061559,230,16.0
5058,48061559,239,27.0
5059,48061559,273,30.0
5060,48061559,274,16.0
5061,48061560,112,41.0
5062,48061560,139,29.0
5063,48061560,230,26.0
5064,48061560,239,28.0
5065,48061560,273,31.0
5066,48061561,112,43.0
5067,48061561,139,18.0
5068,48061561,230,18.0
5069,48061564,53,25.0
5070,48061564,239,13.0
5071,48061564,273,16.0
5072,48061564,274,10.0
5073,48061565,53,19.0
5074,48061565,274,18.0
5075,48061565,296,44.0
5076,48061565,303,42.0
5077,48061565,304,44.0
5078,48061566,33,15.0
5079,48061566,104,22.0
5080,48061566,279,9.0
5081,48061567,38,23.0
5082,48061567,188,27.0
5083,48061567,290,22.0
5084,48061569,33,25.0
5085,48061569,34,26.0
5086,48061569,104,23.0
5087,48061569,135,25.0
5088,48061569,172,19.0
5089,48061569,205,22.0
5090,48061570,205,12.0
5091,48061571,108,4.0
5092,48061571,237,23.0
5093,48061571,338,20.0
5094,48061572,88,29.0
5095,48061572,339,32.0
5096,48061573,283,48.0
5097,48061573,292,48.0
5098,48061574,53,40.0
5099,48061574,274,47.0
5100,48061574,296,24.0
5101,48061574,303,14.0
5102,48061574,304,24.0
5103,48061575,59,20.0
5104,48061575,76,21.0
5105,48061575,350,23.0
5106,48061576,109,20.0
5107,48061576,245,12.0
5108,48061576,330,26.0
5109,48061577,54,25.0
5110,48061577,87,5.0
5111,48061577,90,26.0
5112,48061577,92,22.0
5113,48061577,169,23.0
5114,48061577,199,19.0
5115,48061577,207,25.0
5116,48061577,252,15.0
5117,48061577,282,26.0
5118,48061577,318,35.0
5119,48061577,348,5.0
5120,48061579,324,28.0
5121,48061580,12,35.0
5122,48061580,41,15.0
5123,48061580,64,35.0
5124,48061580,79,19.0
5125,48061580,196,17.0
5126,48061580,315,15.0
5127,48061580,326,31.0
5128,48061581,12,36.0
5129,48061581,41,21.0
5130,48061581,64,36.0
5131,48061581,79,16.0
5132,48061581,196,8.0
5133,48061581,315,21.0
5134,48061581,326,25.0
5135,48061583,24,26.0
5136,48061583,60,41.0
5137,48061583,123,18.0
5138,48061583,137,4.0
5139,48061583,180,16.0
5140,48061584,186,11.0
5141,48061585,84,25.0
5142,48061585,109,18.0
5143,48061585,245,23.0
5144,48061585,330,19.0
5145,48061586,109,27.0
5146,48061586,245,33.0
5147,48061586,330,29.0
5148,48061588,246,43.0
5149,48061588,314,7.0
5150,48061588,317,16.0
5151,48061589,246,31.0
5152,48061589,314,10.0
5153,48061589,317,18.0
5154,48061598,65,27.0
5155,48061598,119,29.0
5156,48061598,129,29.0
5157,48061598,272,27.0
5158,48061599,65,21.0
5159,48061599,119,23.0
5160,48061599,129,23.0
5161,48061599,272,21.0
5162,48061601,112,20.0
5163,48061604,73,23.0
5164,48061604,139,25.0
5165,48061604,230,27.0
5166,48061605,73,31.0
5167,48061605,139,29.0
5168,48061605,230,27.0
5169,48061609,140,16.0
5170,48061610,140,17.0
5171,48061613,217,13.0
5172,48061614,217,17.0
5173,48061615,246,13.0
5174,48061616,246,20.0
5175,48061617,232,15.0
5176,48061617,243,25.0
5177,48061617,262,30.0
5178,48061618,232,12.0
5179,48061618,243,26.0
5180,48061618,262,31.0
5181,48061619,253,30.0
5182,48061620,253,29.0
5183,48061621,10,23.0
5184,48061621,157,21.0
5185,48061621,247,22.0
5186,48061621,254,21.0
5187,48061621,267,26.0
5188,48061624,267,15.0
5189,48061625,10,24.0
5190,48061625,157,22.0
5191,48061625,247,22.0
5192,48061625,254,22.0
5193,48061625,267,18.0
5194,48061627,267,17.0
5195,48061630,46,17.0
5196,48061630,75,24.0
5197,48061630,289,22.0
5198,48061631,46,14.0
5199,48061631,74,22.0
5200,48061631,75,13.0
5201,48061631,76,20.0
5202,48061631,215,26.0
5203,48061631,289,18.0
5204,48061632,235,33.0
5205,48061632,236,25.0
5206,48061632,319,33.0
5207,48061633,96,19.0
5208,48061635,217,17.0
5209,48061635,219,16.0
5210,48061635,270,16.0
5211,48061635,277,27.0
5212,48061636,51,8.0
5213,48061636,132,19.0
5214,48061636,133,19.0
5215,48061636,170,14.0
5216,48061636,266,14.0
5217,48061636,351,19.0
5218,48061637,42,15.0
5219,48061637,214,32.0
5220,48061637,290,17.0
5221,48061638,5,14.0
5222,48061638,20,29.0
5223,48061638,21,30.0
5224,48061638,297,14.0
5225,48061639,112,41.0
5226,48061639,139,18.0
5227,48061639,230,18.0
5228,48061641,73,26.0
5229,48061641,139,19.0
5230,48061641,230,22.0
5231,48061641,239,25.0
5232,48061641,273,22.0
5233,48061641,274,7.0
5234,48061642,60,4.0
5235,48061642,187,32.0
5236,48061642,238,15.0
5237,48061642,265,32.0
5238,48061643,22,18.0
5239,48061643,32,8.0
5240,48061643,62,26.0
5241,48061643,80,4.0
5242,48061643,86,5.0
5243,48061643,110,18.0
5244,48061643,125,9.0
5245,48061643,144,15.0
5246,48061643,159,23.0
5247,48061643,165,13.0
5248,48061643,168,34.0
5249,48061643,173,15.0
5250,48061643,174,21.0
5251,48061643,176,26.0
5252,48061643,177,8.0
5253,48061643,220,17.0
5254,48061643,310,22.0
5255,48061645,68,28.0
5256,48061645,77,25.0
5257,48061645,83,15.0
5258,48061645,163,23.0
5259,48061648,52,23.0
5260,48061648,115,21.0
5261,48061648,149,12.0
5262,48061648,361,33.0
5263,48061649,115,14.0
5264,48061649,149,9.0
5265,48061650,74,24.0
5266,48061650,197,17.0
5267,48061650,215,15.0
5268,48061652,312,17.0
5269,48061654,0,29.0
5270,48061654,244,27.0
5271,48061655,244,35.0
5272,48061655,253,35.0
5273,48061656,244,33.0
5274,48061656,253,35.0
5275,48061658,114,29.0
5276,48061659,114,28.0
5277,48061663,73,12.0
5278,48061663,81,57.0
5279,48061663,152,52.0
5280,48061663,278,54.0
5281,48061663,354,54.0
5282,48061663,355,54.0
5283,48061663,362,51.0
5284,48061663,363,54.0
5285,48061664,53,15.0
5286,48061664,72,17.0
5287,48061664,73,22.0
5288,48061664,274,21.0
5289,48061665,72,26.0
5290,48061665,73,12.0
5291,48061666,72,27.0
5292,48061666,73,3.0
5293,48061667,72,28.0
5294,48061667,73,6.0
5295,48061668,73,7.0
5296,48061669,17,8.0
5297,48061669,85,5.0
5298,48061669,101,19.0
5299,48061669,102,18.0
5300,48061669,107,11.0
5301,48061669,110,9.0
5302,48061669,118,20.0
5303,48061669,125,17.0
5304,48061669,134,6.0
5305,48061669,142,26.0
5306,48061669,153,4.0
5307,48061669,160,19.0
5308,48061669,162,22.0
5309,48061669,165,19.0
5310,48061669,167,17.0
5311,48061669,173,16.0
5312,48061669,179,26.0
5313,48061669,183,6.0
5314,48061669,220,8.0
5315,48061669,263,16.0
5316,48061669,341,3.0
5317,48061670,17,6.0
5318,48061670,85,0.0
5319,48061670,101,16.0
5320,48061670,102,15.0
5321,48061670,107,9.0
5322,48061670,110,12.0
5323,48061670,118,18.0
5324,48061670,125,19.0
5325,48061670,134,3.0
5326,48061670,142,26.0
5327,48061670,153,1.0
5328,48061670,160,16.0
5329,48061670,162,21.0
5330,48061670,165,22.0
5331,48061670,167,16.0
5332,48061670,173,19.0
5333,48061670,179,25.0
5334,48061670,183,4.0
5335,48061670,220,10.0
5336,48061670,263,19.0
5337,48061670,341,3.0
5338,48061671,10,27.0
5339,48061671,157,25.0
5340,48061671,247,26.0
5341,48061671,254,25.0
5342,48061671,267,23.0
5343,48061672,267,33.0
5344,48061674,46,17.0
5345,48061674,74,6.0
5346,48061674,75,12.0
5347,48061674,76,17.0
5348,48061674,197,27.0
5349,48061674,215,10.0
5350,48061674,289,20.0
5351,48061764,366,23.0
5352,48061769,38,29.0
5353,48061769,188,27.0
5354,48061769,290,25.0
5355,48061770,290,49.0
5356,48061771,366,32.0
5357,48061772,366,17.0
5358,48061773,267,19.0
5359,48061773,366,18.0
5360,48061774,267,13.0
5361,48061774,366,19.0
5362,48061775,267,11.0
5363,48061775,366,28.0
5364,48061776,10,19.0
5365,48061776,157,17.0
5366,48061776,247,15.0
5367,48061776,254,17.0
5368,48061776,267,4.0
5369,48061777,10,16.0
5370,48061777,157,14.0
5371,48061777,247,12.0
5372,48061777,254,14.0
5373,48061777,267,6.0
5374,48061778,10,12.0
5375,48061778,157,11.0
5376,48061778,247,7.0
5377,48061778,254,11.0
5378,48061778,267,17.0
5379,48061779,10,14.0
5380,48061779,157,13.0
5381,48061779,247,9.0
5382,48061779,254,13.0
5383,48061779,267,18.0
5384,48061780,10,54.0
5385,48061780,42,72.0
5386,48061780,157,55.0
5387,48061780,247,51.0
5388,48061780,254,55.0
5389,48061780,290,68.0
5390,48061781,44,16.0
5391,48061790,112,35.0
5392,48061790,139,38.0
5393,48061790,230,35.0
5394,48061792,112,38.0
5395,48061792,139,38.0
5396,48061792,230,36.0
5397,48061795,81,44.0
5398,48061795,152,39.0
5399,48061795,171,36.0
5400,48061795,255,33.0
5401,48061795,278,42.0
5402,48061795,354,42.0
5403,48061795,355,42.0
5404,48061795,362,37.0
5405,48061795,363,40.0
5406,48061796,73,29.0
5407,48061796,81,44.0
5408,48061796,152,39.0
5409,48061796,278,42.0
5410,48061796,354,42.0
5411,48061796,355,42.0
5412,48061796,362,37.0
5413,48061796,363,40.0
5414,48061797,73,24.0
5415,48061797,81,38.0
5416,48061797,152,33.0
5417,48061797,278,36.0
5418,48061797,354,36.0
5419,48061797,355,36.0
5420,48061797,362,31.0
5421,48061797,363,34.0
5422,48061800,285,13.0
5423,48061800,286,15.0
5424,48061801,285,7.0
5425,48061801,286,8.0
5426,48061801,302,31.0
5427,48061802,285,8.0
5428,48061802,286,7.0
5429,48061802,302,19.0
5430,48061803,285,23.0
5431,48061803,286,22.0
5432,48061803,302,4.0
5433,48061804,302,9.0
5434,48061805,302,20.0
5435,48061806,302,19.0
5436,48061811,285,25.0
5437,48061811,286,24.0
5438,48061811,302,19.0
5439,48061814,285,22.0
5440,48061814,286,20.0
5441,48061858,69,19.0
5442,48061858,308,45.0
5443,48061860,69,9.0
5444,48061864,91,45.0
5445,48061864,240,19.0
5446,48061864,241,19.0
5447,48061864,256,16.0
